64,84,2
64,85,76
64,89,1
64,90,12
64,92,6
64,93,3869
64,94,205
65,66,7
65,67,7
65,68,8
65,72,1
65,73,5
65,74,3
65,75,1
65,77,9
65,78,1
65,80,5
65,81,3
65,82,2
65,83,13
65,84,1
65,85,12
65,87,1
65,89,1
65,90,27
65,92,1
65,93,3055
65,94,4
66,67,144
66,68,171
66,71,118
66,73,3
66,76,73
66,77,1292
66,80,86
66,81,9
66,83,1
66,85,2106
66,90,566
67,68,1800
67,69,5
67,70,5
67,71,11419
67,72,12
67,73,331
67,74,36
67,75,122
67,76,1770
67,77,203
67,78,260
67,79,297
67,80,44
67,81,19
67,82,127
67,83,39
67,84,392
67,85,1663
67,86,17
67,88,1
67,89,1
67,90,193
67,92,152
67,93,17
67,94,2
67,95,41
68,70,35
68,71,790
68,72,22
68,73,249
68,74,56
68,75,113
68,76,99
68,77,880
68,78,125
68,80,560
68,81,13
68,82,172
68,83,18
68,84,1462
68,85,908
68,90,24
68,92,3
68,93,5
68,95,26
69,70,38
69,71,4
69,72,229
69,73,1
69,75,1
69,77,1
69,82,2
69,83,55
69,86,1
69,90,1
70,71,1
70,72,316
70,76,2
70,82,1
70,89,2
70,90,4
70,95,7
71,72,6
71,73,1059
71,74,100
71,75,85
71,76,971
71,77,96
71,78,48
71,80,24
71,81,39
71,82,115
71,83,24
71,84,444
71,85,889
71,90,16
71,92,55
71,93,38
71,95,95
72,73,6
72,74,1
72,77,12
72,80,3
72,82,1
72,83,2
72,85,1
72,89,20
72,90,1
72,95,50
73,74,20
73,75,80
73,76,1
73,77,34
73,80,9
73,82,6
73,83,2
73,84,99
73,85,37
73,86,2
73,88,1
73,89,2
73,90,3
73,92,7
73,93,21
73,94,51
74,76,20
74,77,89
74,80,64
74,81,5
74,82,79
74,83,4
74,84,2
74,85,231
74,86,1
74,90,24
74,92,8
74,93,12
74,94,54
75,76,1
75,77,58
75,79,1
75,82,78
75,83,1
75,84,2104
75,92,23
75,95,42
76,77,8
76,81,19
76,82,63
76,83,18
76,84,143
76,85,32
76,86,2
76,92,2
76,93,712
76,94,1
76,95,22
77,78,1
77,80,2172
77,81,335
77,82,15
77,83,809
77,84,19
77,85,324
77,90,86
77,92,6
77,93,3
77,94,21
77,95,1
78,80,23
78,81,1
78,84,4
78,90,39
78,93,1
78,94,6
79,82,123
79,84,60
79,93,4
79,95,56
80,81,276
80,82,3
80,83,12
80,84,10
80,85,16
80,90,15
80,92,8
80,93,2
81,83,1
81,84,18
81,85,7
81,90,6
81,93,4
82,83,8
82,84,59
82,85,49
82,90,1
82,92,1478
82,93,2
82,95,25
83,84,2
83,85,218
83,89,1
83,90,2
83,92,65
83,93,23
83,95,1
84,85,4
84,89,1
84,90,1
84,92,2
84,93,14
84,95,8
85,90,30
85,92,1
85,93,2
85,94,42
86,87,1
86,88,219
86,89,133
86,93,1
87,90,2
88,89,1817
88,93,1
89,93,1
90,93,1
90,94,1
